Time,Smile,AU04,AU02,AU15,Trackerfail,AU18,AU09,negAU12,AU10,Occlusion,Expressive,Social,Unilateral_LAU12,Unilateral_RAU12,AU14,Unilateral_LAU14,Unilateral_RAU14,AU05,Au17,Au26,57,58,Forward,Backward
7.5,28.571,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,28.571,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,28.571,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,28.571,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,28.571,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,28.571,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,28.571,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,28.571,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,28.571,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,57.143,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,14.286,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,57.143,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.5,14.286,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,57.143,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.6,14.286,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,42.857,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.2,14.286,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,28.571,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.6,14.286,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,42.857,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.4,28.571,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,42.857,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.5,42.857,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,57.143,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.6,42.857,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,71.429,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.9,57.143,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,71.429,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.4,71.429,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,71.429,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.1,71.429,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,71.429,0.0,0.0,50.0,0.0,0.0,0.0,0.0,16.667,0.0,0.0,0.0,0.0,0.0
20.8,71.429,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,71.429,0.0,0.0,25.0,0.0,0.0,0.0,0.0,16.667,0.0,0.0,0.0,0.0,0.0
21.2,85.714,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,71.429,0.0,0.0,25.0,0.0,0.0,0.0,0.0,16.667,0.0,0.0,0.0,0.0,0.0
21.4,71.429,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,71.429,0.0,0.0,25.0,0.0,0.0,0.0,0.0,16.667,0.0,0.0,0.0,0.0,0.0
21.5,71.429,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,85.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.8,57.143,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,85.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.1,42.857,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,71.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.5,42.857,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,57.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.9,28.571,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,42.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.3,28.571,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,28.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.7,14.286,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,28.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,14.286,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,14.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.2,14.286,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,14.286,0.0,0.0,0.0,16.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.5,14.286,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,14.286,0.0,0.0,25.0,16.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.5,14.286,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,28.571,0.0,0.0,25.0,16.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.8,14.286,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,28.571,0.0,0.0,25.0,16.667,0.0,33.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.7,28.571,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,28.571,0.0,0.0,25.0,16.667,0.0,33.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.2,28.571,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,42.857,0.0,0.0,25.0,16.667,0.0,33.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.4,28.571,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,42.857,0.0,0.0,50.0,16.667,0.0,33.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.8,28.571,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,42.857,0.0,0.0,50.0,0.0,0.0,33.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.3,28.571,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,57.143,0.0,0.0,50.0,0.0,0.0,33.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.6,42.857,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,57.143,0.0,0.0,50.0,0.0,0.0,33.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,42.857,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,42.857,0.0,0.0,50.0,0.0,0.0,33.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.7,42.857,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,42.857,0.0,0.0,50.0,0.0,0.0,33.333,0.0,0.0,0.0,0.0,0.0,25.0,0.0
33.8,42.857,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,42.857,0.0,0.0,50.0,0.0,0.0,33.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.4,42.857,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,28.571,0.0,0.0,50.0,0.0,0.0,33.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.5,28.571,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,28.571,0.0,0.0,50.0,0.0,0.0,33.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.6,14.286,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,14.286,0.0,0.0,50.0,0.0,0.0,33.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.3,14.286,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,28.571,0.0,0.0,50.0,0.0,0.0,33.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.3,14.286,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,28.571,0.0,0.0,25.0,0.0,0.0,33.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.2,14.286,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,14.286,0.0,0.0,25.0,0.0,0.0,33.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.7,14.286,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,14.286,0.0,0.0,0.0,0.0,0.0,33.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.4,14.286,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,14.286,0.0,0.0,0.0,0.0,0.0,33.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.5,14.286,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,28.571,0.0,0.0,0.0,0.0,0.0,33.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.2,14.286,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,28.571,0.0,0.0,0.0,0.0,0.0,33.333,0.0,16.667,16.667,0.0,0.0,0.0,0.0
47.5,14.286,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,42.857,0.0,0.0,0.0,0.0,0.0,33.333,0.0,16.667,16.667,0.0,0.0,0.0,0.0
47.7,14.286,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,42.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.667,16.667,0.0,0.0,0.0,0.0
47.9,14.286,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,42.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333,16.667,0.0,0.0,0.0,0.0
48.0,14.286,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,42.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,16.667,0.0,0.0,0.0,0.0
48.1,14.286,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,42.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,16.667,0.0,0.0,0.0,0.0
48.5,14.286,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,28.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
48.7,14.286,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,28.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333,0.0,0.0,0.0,0.0,0.0
48.9,14.286,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,42.857,0.0,0.0,0.0,16.667,0.0,0.0,0.0,33.333,0.0,0.0,0.0,0.0,0.0
49.0,14.286,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,42.857,0.0,0.0,0.0,16.667,0.0,0.0,0.0,16.667,0.0,0.0,0.0,0.0,0.0
49.1,14.286,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,57.143,0.0,0.0,0.0,16.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.2,28.571,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,57.143,0.0,0.0,0.0,16.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.4,42.857,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,57.143,0.0,0.0,0.0,16.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.8,42.857,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,71.429,0.0,0.0,0.0,16.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.9,42.857,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,57.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.3,42.857,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,57.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.5,42.857,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,71.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.6,57.143,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,71.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.7,57.143,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,71.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.3,71.429,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,71.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.5,57.143,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,71.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.5,42.857,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,57.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.7,42.857,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,42.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.8,42.857,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,28.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.5,28.571,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,28.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,28.571,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,14.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.2,14.286,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,14.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.6,14.286,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,14.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.1,14.286,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,14.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
