Time,Smile,AU04,AU02,AU15,Trackerfail,AU18,AU09,negAU12,AU10,Expressive,Unilateral_LAU12,Unilateral_RAU12,AU14,Unilateral_LAU14,Unilateral_RAU14,AU05,AU17,AU26,Forward,Backward,video_Gender,video_Glasses,video_HairBangs,video_Lighting
12.1,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,38.5,0.0
17.5,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,38.5,0.0
17.6,33.333,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,38.5,0.0
17.8,33.333,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,33.333,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,38.5,0.0
17.9,33.333,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,66.667,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,38.5,0.0
18.0,33.333,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,38.5,0.0
18.9,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,38.5,0.0
19.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,66.667,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,38.5,0.0
19.7,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,33.333,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,38.5,0.0
19.9,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,38.5,0.0
20.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,38.5,0.0
28.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,33.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,38.5,0.0
28.1,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,38.5,0.0
28.3,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,33.333,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,38.5,0.0
31.2,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,33.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,38.5,0.0
31.6,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,38.5,0.0
34.6,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,33.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,38.5,0.0
37.8,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,33.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,38.5,0.0
38.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,38.5,0.0
40.6,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,38.5,0.0
48.3,33.333,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,38.5,0.0
48.4,33.333,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,33.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,38.5,0.0
48.7,66.667,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,33.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,38.5,0.0
48.8,66.667,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,66.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,38.5,0.0
48.9,66.667,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,66.667,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,38.5,0.0
49.0,100.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,66.667,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,38.5,0.0
49.4,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,66.667,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,38.5,0.0
50.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,66.667,0.0,0.0,25.0,0.0,0.0,0.0,33.333,0.0,0.0,0.0,0.0,100.0,38.5,0.0
50.1,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,66.667,0.0,0.0,25.0,0.0,0.0,0.0,66.667,0.0,0.0,0.0,0.0,100.0,38.5,0.0
52.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.667,0.0,0.0,25.0,0.0,0.0,0.0,66.667,0.0,0.0,0.0,0.0,100.0,38.5,0.0
52.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.667,0.0,0.0,25.0,0.0,0.0,0.0,33.333,0.0,0.0,0.0,0.0,100.0,38.5,0.0
